時間,地點1,小客車交通量,小貨車交通量,大客車交通量,大貨車交通量,聯結車交通量,小客車車速,小貨車車速,大客車車速,大貨車車速,聯結車車速
230,1906,7.0,4.0,0.0,1.0,0.0,68.0,73.0,0.0,68.0,0.0
230,1906,3.0,4.0,0.0,0.0,0.0,57.0,75.0,0.0,0.0,0.0
230,1960,151.0,54.0,5.0,12.0,5.0,100.0,100.0,97.0,90.0,82.0
230,1960,41.0,15.0,0.0,7.0,12.0,72.0,72.0,0.0,68.0,63.0
230,1960,44.0,15.0,0.0,1.0,2.0,72.0,68.0,0.0,21.0,72.0
230,1960,122.0,28.0,2.0,10.0,9.0,104.0,100.0,100.0,99.0,86.0
230,2011,146.0,44.0,7.0,25.0,11.0,100.0,99.0,93.0,93.0,82.0
230,2011,110.0,42.0,5.0,12.0,30.0,104.0,102.0,97.0,91.0,86.0
230,2089,152.0,40.0,2.0,12.0,9.0,100.0,100.0,93.0,93.0,79.0
230,2089,107.0,34.0,4.0,10.0,13.0,108.0,102.0,90.0,93.0,86.0
230,2156,143.0,50.0,2.0,14.0,7.0,104.0,99.0,93.0,93.0,86.0
230,2156,91.0,31.0,2.0,11.0,13.0,104.0,104.0,86.0,86.0,90.0
230,2249,98.0,37.0,1.0,17.0,17.0,104.0,104.0,93.0,72.0,75.0
230,2249,75.0,36.0,1.0,12.0,11.0,104.0,100.0,28.0,88.0,82.0
230,2322,99.0,43.0,2.0,13.0,15.0,100.0,100.0,93.0,82.0,90.0
230,2322,105.0,33.0,6.0,10.0,20.0,104.0,104.0,95.0,93.0,86.0
230,2394,105.0,32.0,6.0,12.0,15.0,108.0,104.0,95.0,95.0,90.0
230,2394,96.0,30.0,6.0,12.0,19.0,104.0,104.0,90.0,91.0,82.0
230,2425,94.0,32.0,5.0,14.0,19.0,108.0,104.0,100.0,93.0,82.0
230,2425,80.0,27.0,2.0,13.0,14.0,108.0,108.0,93.0,93.0,88.0
230,2472,76.0,30.0,5.0,17.0,21.0,106.0,106.0,93.0,64.0,72.0
230,2472,105.0,33.0,2.0,12.0,15.0,104.0,104.0,95.0,91.0,86.0
230,2514,77.0,29.0,3.0,15.0,14.0,104.0,104.0,100.0,90.0,90.0
230,2514,81.0,22.0,7.0,9.0,12.0,104.0,102.0,97.0,86.0,82.0
230,2603,79.0,33.0,3.0,12.0,10.0,104.0,104.0,93.0,90.0,90.0
230,2603,70.0,23.0,6.0,8.0,10.0,104.0,100.0,93.0,81.0,81.0
230,2674,89.0,25.0,0.0,14.0,14.0,100.0,104.0,0.0,90.0,81.0
230,2674,70.0,29.0,2.0,17.0,17.0,104.0,97.0,99.0,90.0,82.0
230,2714,95.0,28.0,2.0,15.0,13.0,104.0,104.0,63.0,90.0,86.0
230,2714,82.0,27.0,2.0,6.0,17.0,104.0,104.0,99.0,93.0,86.0
230,2827,70.0,17.0,0.0,14.0,12.0,108.0,108.0,0.0,84.0,75.0
230,2827,86.0,24.0,3.0,6.0,10.0,104.0,104.0,104.0,90.0,86.0
230,2866,74.0,33.0,0.0,12.0,13.0,108.0,108.0,0.0,90.0,86.0
230,2866,67.0,19.0,3.0,7.0,13.0,108.0,108.0,93.0,97.0,75.0
230,2930,65.0,23.0,2.0,6.0,11.0,108.0,100.0,97.0,90.0,82.0
230,2930,101.0,28.0,1.0,12.0,14.0,104.0,102.0,90.0,84.0,79.0
230,3019,89.0,23.0,3.0,9.0,17.0,108.0,104.0,108.0,93.0,86.0
230,3019,83.0,30.0,2.0,17.0,7.0,104.0,104.0,97.0,93.0,86.0
230,3083,76.0,27.0,2.0,16.0,17.0,104.0,104.0,91.0,88.0,79.0
230,3083,100.0,31.0,5.0,14.0,20.0,104.0,104.0,93.0,90.0,81.0
230,3126,110.0,35.0,6.0,16.0,16.0,104.0,104.0,88.0,90.0,81.0
230,3126,139.0,32.0,10.0,8.0,16.0,93.0,93.0,86.0,88.0,79.0
230,3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,3126,6.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,79.0,0.0
230,3185,137.0,32.0,4.0,11.0,11.0,97.0,97.0,86.0,93.0,82.0
230,3185,9.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,75.0,0.0
230,3185,3.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
230,3185,186.0,36.0,9.0,9.0,12.0,93.0,90.0,90.0,86.0,82.0
230,3227,130.0,34.0,2.0,6.0,18.0,100.0,100.0,93.0,86.0,82.0
230,3227,166.0,47.0,2.0,7.0,19.0,100.0,93.0,86.0,90.0,86.0
230,3252,110.0,42.0,1.0,10.0,17.0,97.0,99.0,97.0,84.0,82.0
230,3252,144.0,36.0,1.0,13.0,16.0,100.0,95.0,93.0,86.0,82.0
230,3286,85.0,33.0,0.0,8.0,17.0,100.0,97.0,0.0,90.0,82.0
230,3286,129.0,36.0,3.0,12.0,19.0,97.0,93.0,93.0,81.0,79.0
230,3366,112.0,24.0,2.0,8.0,12.0,100.0,104.0,88.0,90.0,86.0
230,3366,159.0,52.0,6.0,12.0,22.0,104.0,104.0,91.0,90.0,84.0
230,3398,154.0,40.0,1.0,3.0,12.0,100.0,100.0,93.0,93.0,90.0
230,3398,138.0,38.0,4.0,5.0,24.0,100.0,100.0,90.0,90.0,79.0
230,3460,161.0,39.0,2.0,7.0,13.0,100.0,97.0,95.0,90.0,86.0
230,3460,172.0,47.0,2.0,8.0,24.0,93.0,90.0,82.0,66.0,73.0
230,3535,140.0,36.0,5.0,8.0,5.0,97.0,97.0,93.0,86.0,75.0
230,3535,183.0,50.0,3.0,9.0,21.0,93.0,90.0,82.0,79.0,79.0
230,3559,147.0,28.0,0.0,5.0,20.0,97.0,95.0,0.0,93.0,82.0
230,3561,206.0,57.0,2.0,9.0,10.0,90.0,86.0,84.0,82.0,77.0
230,3590,125.0,29.0,1.0,4.0,16.0,93.0,93.0,68.0,81.0,81.0
230,3590,192.0,53.0,3.0,7.0,15.0,90.0,86.0,79.0,75.0,75.0
230,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,3590,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0
230,3640,140.0,35.0,6.0,6.0,11.0,97.0,97.0,82.0,84.0,82.0
230,3640,5.0,3.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,82.0
230,3640,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
230,3640,152.0,53.0,2.0,10.0,27.0,93.0,90.0,90.0,82.0,75.0
230,3676,142.0,36.0,1.0,4.0,15.0,97.0,90.0,79.0,90.0,79.0
230,3676,170.0,53.0,1.0,10.0,28.0,86.0,93.0,75.0,77.0,79.0
230,3686,5.0,4.0,0.0,0.0,9.0,97.0,93.0,0.0,0.0,75.0
230,3696,136.0,35.0,1.0,9.0,18.0,90.0,90.0,79.0,79.0,79.0
230,3736,18.0,3.0,0.0,0.0,5.0,84.0,86.0,0.0,0.0,72.0
230,0163,51.0,22.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0
230,0174,64.0,11.0,2.0,1.0,0.0,54.0,54.0,57.0,61.0,0.0
230,0174,34.0,13.0,0.0,0.0,0.0,86.0,82.0,0.0,0.0,0.0
230,0174,30.0,13.0,1.0,0.0,0.0,82.0,82.0,10.0,0.0,0.0
230,0200,80.0,15.0,2.0,0.0,0.0,82.0,82.0,79.0,0.0,0.0
230,0206,199.0,36.0,4.0,1.0,0.0,68.0,72.0,61.0,72.0,0.0
230,0208,137.0,34.0,4.0,2.0,0.0,90.0,90.0,90.0,75.0,0.0
230,0271,167.0,41.0,6.0,2.0,0.0,82.0,82.0,77.0,77.0,0.0
230,0305,110.0,23.0,2.0,1.0,0.0,72.0,75.0,68.0,79.0,0.0
230,0305,62.0,13.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0
230,0333,100.0,28.0,6.0,0.0,0.0,86.0,86.0,81.0,0.0,0.0
230,0334,80.0,10.0,2.0,0.0,0.0,93.0,86.0,79.0,0.0,0.0
230,0447,107.0,20.0,3.0,1.0,0.0,39.0,36.0,46.0,36.0,0.0
230,0447,90.0,24.0,1.0,0.0,0.0,82.0,77.0,79.0,0.0,0.0
230,0447,133.0,34.0,1.0,0.0,0.0,90.0,90.0,93.0,0.0,0.0
230,0579,64.0,17.0,2.0,0.0,0.0,97.0,93.0,90.0,0.0,0.0
230,0579,51.0,17.0,0.0,0.0,0.0,61.0,57.0,0.0,0.0,0.0
230,0579,63.0,18.0,4.0,1.0,0.0,82.0,81.0,77.0,90.0,0.0
230,0608,59.0,17.0,4.0,0.0,0.0,86.0,82.0,79.0,0.0,0.0
230,0608,52.0,12.0,4.0,0.0,0.0,90.0,84.0,84.0,0.0,0.0
230,0610,102.0,24.0,5.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0
231,0005,48.0,11.0,5.0,0.0,0.0,82.0,79.0,90.0,0.0,0.0
231,0017,0.0,29.0,8.0,1.0,0.0,0.0,82.0,75.0,72.0,0.0
231,0017,54.0,14.0,4.0,0.0,0.0,90.0,86.0,88.0,0.0,0.0
231,0029,116.0,24.0,11.0,2.0,1.0,82.0,79.0,75.0,77.0,86.0
231,0029,98.0,14.0,7.0,2.0,1.0,90.0,82.0,82.0,84.0,86.0
231,0061,144.0,23.0,13.0,3.0,0.0,86.0,86.0,82.0,79.0,0.0
231,0061,145.0,28.0,10.0,6.0,2.0,90.0,79.0,79.0,77.0,70.0
231,0099,191.0,42.0,15.0,3.0,4.0,50.0,46.0,50.0,50.0,46.0
231,0099,54.0,9.0,5.0,0.0,1.0,90.0,82.0,79.0,0.0,90.0
231,0099,35.0,6.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0
231,0099,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
231,0099,34.0,7.0,1.0,0.0,0.0,63.0,61.0,57.0,0.0,0.0
231,0147,92.0,23.0,12.0,4.0,4.0,43.0,43.0,46.0,48.0,46.0
231,0147,24.0,6.0,0.0,1.0,2.0,75.0,75.0,0.0,68.0,70.0
231,0147,26.0,6.0,1.0,3.0,0.0,66.0,64.0,64.0,61.0,0.0
231,0147,118.0,24.0,6.0,2.0,0.0,90.0,86.0,90.0,84.0,0.0
231,0153,179.0,40.0,9.0,7.0,9.0,64.0,64.0,64.0,64.0,64.0
231,0153,94.0,17.0,1.0,2.0,3.0,86.0,82.0,75.0,77.0,64.0
231,0182,158.0,36.0,5.0,7.0,3.0,25.0,25.0,21.0,25.0,21.0
231,0213,72.0,27.0,0.0,5.0,11.0,68.0,72.0,0.0,68.0,64.0
231,0233,115.0,25.0,2.0,9.0,5.0,79.0,79.0,86.0,75.0,79.0
231,0248,306.0,69.0,3.0,5.0,5.0,79.0,82.0,82.0,82.0,79.0
231,0256,224.0,37.0,2.0,9.0,3.0,79.0,79.0,77.0,75.0,82.0
231,0264,269.0,67.0,15.0,6.0,5.0,90.0,90.0,90.0,90.0,79.0
231,0293,214.0,33.0,12.0,3.0,7.0,86.0,86.0,75.0,86.0,72.0
231,0293,194.0,35.0,17.0,3.0,1.0,86.0,86.0,82.0,79.0,82.0
231,0339,319.0,80.0,18.0,13.0,4.0,57.0,57.0,63.0,61.0,55.0
231,0339,115.0,21.0,2.0,1.0,0.0,90.0,90.0,79.0,93.0,0.0
231,0340,194.0,29.0,19.0,2.0,4.0,93.0,90.0,86.0,91.0,88.0
231,0340,92.0,22.0,2.0,1.0,0.0,90.0,86.0,79.0,79.0,0.0
231,0376,265.0,74.0,16.0,14.0,4.0,25.0,25.0,27.0,18.0,25.0
231,0376,174.0,32.0,6.0,7.0,6.0,39.0,39.0,36.0,36.0,32.0
231,0413,143.0,47.0,8.0,12.0,2.0,50.0,50.0,50.0,46.0,46.0
231,0413,202.0,40.0,7.0,1.0,5.0,86.0,82.0,79.0,75.0,79.0
231,0467,124.0,24.0,4.0,10.0,4.0,93.0,86.0,86.0,77.0,73.0
231,0467,199.0,39.0,4.0,6.0,8.0,93.0,93.0,88.0,86.0,88.0
231,0492,153.0,38.0,6.0,10.0,4.0,97.0,90.0,90.0,84.0,79.0
231,0492,177.0,38.0,3.0,8.0,11.0,79.0,75.0,75.0,66.0,75.0
231,0511,137.0,57.0,8.0,7.0,7.0,100.0,97.0,90.0,86.0,86.0
231,0511,182.0,39.0,5.0,6.0,11.0,86.0,90.0,86.0,81.0,75.0
231,0511,9.0,2.0,0.0,0.0,0.0,54.0,34.0,0.0,0.0,0.0
231,0511,10.0,1.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0
231,0532,175.0,48.0,8.0,3.0,5.0,90.0,88.0,82.0,82.0,79.0
231,0532,13.0,4.0,0.0,0.0,1.0,68.0,64.0,0.0,0.0,72.0
231,0532,1.0,2.0,0.0,0.0,1.0,18.0,39.0,0.0,0.0,64.0
231,0532,5.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
231,0532,229.0,59.0,3.0,10.0,10.0,90.0,86.0,79.0,79.0,79.0
231,0557,247.0,59.0,7.0,12.0,9.0,86.0,86.0,50.0,57.0,82.0
231,0557,10.0,6.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
231,0557,145.0,36.0,6.0,5.0,4.0,90.0,90.0,82.0,86.0,77.0
231,0578,114.0,23.0,5.0,12.0,6.0,72.0,68.0,61.0,61.0,61.0
231,0578,50.0,13.0,3.0,0.0,0.0,79.0,75.0,68.0,0.0,0.0
231,0584,158.0,35.0,6.0,8.0,8.0,93.0,93.0,88.0,90.0,82.0
231,0633,135.0,49.0,1.0,18.0,12.0,90.0,86.0,82.0,82.0,81.0
231,0633,28.0,6.0,0.0,0.0,0.0,88.0,82.0,0.0,0.0,0.0
231,0633,136.0,19.0,1.0,9.0,6.0,93.0,93.0,82.0,82.0,72.0
231,0664,149.0,44.0,3.0,6.0,6.0,93.0,93.0,79.0,79.0,84.0
231,0664,166.0,31.0,0.0,9.0,3.0,90.0,90.0,0.0,86.0,86.0
231,0681,194.0,49.0,0.0,9.0,8.0,90.0,93.0,0.0,72.0,81.0
231,0681,61.0,13.0,0.0,5.0,5.0,93.0,93.0,0.0,79.0,86.0
231,0699,113.0,38.0,0.0,7.0,8.0,93.0,93.0,0.0,79.0,75.0
231,0699,90.0,20.0,1.0,12.0,9.0,97.0,97.0,97.0,91.0,86.0
231,0750,146.0,48.0,3.0,8.0,11.0,93.0,93.0,79.0,84.0,82.0
231,0750,119.0,24.0,7.0,1.0,0.0,90.0,86.0,86.0,82.0,0.0
231,0750,124.0,33.0,5.0,8.0,10.0,97.0,97.0,90.0,79.0,82.0
231,0880,186.0,43.0,6.0,8.0,8.0,90.0,90.0,82.0,81.0,82.0
231,0880,182.0,23.0,12.0,17.0,12.0,90.0,86.0,79.0,79.0,79.0
231,0928,224.0,48.0,6.0,10.0,3.0,82.0,79.0,75.0,77.0,75.0
231,0928,125.0,27.0,9.0,11.0,11.0,93.0,97.0,90.0,82.0,82.0
231,0950,117.0,29.0,6.0,10.0,10.0,90.0,93.0,84.0,79.0,77.0
231,0956,143.0,32.0,5.0,8.0,7.0,36.0,36.0,36.0,36.0,36.0
231,0979,119.0,19.0,10.0,8.0,7.0,93.0,90.0,82.0,81.0,82.0
231,0980,146.0,29.0,1.0,3.0,1.0,97.0,97.0,86.0,86.0,90.0
231,0980,27.0,6.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0
231,0980,103.0,19.0,0.0,5.0,8.0,79.0,82.0,0.0,72.0,70.0
231,1045,104.0,17.0,4.0,5.0,7.0,97.0,93.0,86.0,90.0,86.0
231,1045,38.0,9.0,0.0,1.0,1.0,97.0,97.0,0.0,86.0,79.0
231,1045,4.0,3.0,0.0,0.0,0.0,50.0,72.0,0.0,0.0,0.0
231,1045,90.0,19.0,2.0,7.0,3.0,100.0,100.0,88.0,90.0,90.0
231,1123,110.0,28.0,5.0,11.0,7.0,100.0,97.0,90.0,90.0,82.0
231,1123,85.0,19.0,5.0,6.0,7.0,100.0,100.0,93.0,84.0,79.0
231,1292,109.0,23.0,5.0,11.0,5.0,100.0,97.0,100.0,86.0,79.0
231,1292,89.0,19.0,3.0,5.0,6.0,97.0,100.0,90.0,86.0,86.0
231,1389,83.0,24.0,5.0,9.0,4.0,104.0,100.0,93.0,93.0,86.0
231,1389,89.0,33.0,2.0,8.0,2.0,100.0,97.0,91.0,84.0,90.0
231,1465,126.0,32.0,3.0,6.0,8.0,102.0,100.0,90.0,93.0,88.0
231,1465,119.0,28.0,2.0,9.0,4.0,100.0,97.0,93.0,90.0,84.0
231,1572,112.0,16.0,4.0,13.0,6.0,100.0,93.0,82.0,79.0,81.0
231,1572,119.0,28.0,4.0,6.0,1.0,104.0,102.0,97.0,90.0,72.0
231,1621,96.0,20.0,4.0,12.0,4.0,104.0,100.0,95.0,91.0,95.0
231,1621,131.0,29.0,4.0,3.0,2.0,100.0,100.0,61.0,79.0,68.0
231,1621,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
231,1621,3.0,2.0,0.0,0.0,1.0,90.0,84.0,0.0,0.0,82.0
231,1664,112.0,20.0,4.0,8.0,4.0,104.0,100.0,97.0,90.0,86.0
231,1664,13.0,5.0,1.0,1.0,0.0,97.0,104.0,93.0,97.0,0.0
231,1664,6.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
231,1664,159.0,41.0,6.0,5.0,5.0,93.0,90.0,86.0,86.0,79.0
231,1699,156.0,38.0,2.0,8.0,3.0,97.0,100.0,88.0,86.0,86.0
231,1699,121.0,25.0,4.0,8.0,0.0,97.0,97.0,90.0,88.0,0.0
231,1774,122.0,53.0,2.0,11.0,6.0,97.0,97.0,91.0,90.0,81.0
231,1774,87.0,17.0,1.0,9.0,3.0,104.0,108.0,100.0,93.0,97.0
231,1802,120.0,37.0,4.0,22.0,6.0,93.0,97.0,82.0,86.0,81.0
231,1802,86.0,25.0,4.0,3.0,2.0,111.0,104.0,102.0,93.0,86.0
231,1839,153.0,42.0,5.0,22.0,5.0,93.0,93.0,90.0,86.0,72.0
231,1839,103.0,32.0,0.0,0.0,2.0,104.0,100.0,0.0,0.0,82.0
231,1906,144.0,42.0,6.0,16.0,6.0,100.0,97.0,90.0,88.0,79.0
231,1906,121.0,35.0,0.0,10.0,0.0,104.0,97.0,0.0,86.0,0.0
231,1906,10.0,2.0,0.0,0.0,0.0,75.0,70.0,0.0,0.0,0.0
231,1906,2.0,3.0,0.0,0.0,0.0,72.0,79.0,0.0,0.0,0.0
231,1960,125.0,30.0,4.0,18.0,8.0,104.0,100.0,93.0,91.0,79.0
231,1960,33.0,13.0,2.0,8.0,7.0,75.0,75.0,70.0,72.0,64.0
231,1960,35.0,11.0,0.0,1.0,1.0,75.0,68.0,0.0,64.0,61.0
231,1960,114.0,29.0,2.0,8.0,16.0,104.0,104.0,99.0,86.0,81.0
231,2011,140.0,45.0,2.0,17.0,9.0,100.0,97.0,82.0,90.0,79.0
231,2011,112.0,24.0,1.0,10.0,11.0,104.0,97.0,90.0,97.0,86.0
231,2089,147.0,51.0,4.0,15.0,11.0,100.0,97.0,93.0,93.0,82.0
231,2089,104.0,35.0,4.0,13.0,31.0,104.0,104.0,93.0,90.0,86.0
231,2156,121.0,34.0,2.0,16.0,20.0,104.0,104.0,97.0,93.0,84.0
231,2156,75.0,23.0,4.0,12.0,16.0,108.0,104.0,90.0,88.0,86.0
231,2249,111.0,43.0,3.0,26.0,16.0,104.0,104.0,90.0,77.0,75.0
231,2249,83.0,33.0,1.0,9.0,10.0,100.0,100.0,90.0,82.0,88.0
231,2322,99.0,42.0,2.0,20.0,15.0,104.0,97.0,95.0,88.0,86.0
231,2322,75.0,30.0,0.0,15.0,12.0,108.0,102.0,0.0,90.0,82.0
231,2394,92.0,34.0,7.0,13.0,14.0,108.0,104.0,97.0,90.0,82.0
231,2394,76.0,30.0,0.0,10.0,16.0,108.0,104.0,0.0,93.0,81.0
231,2425,80.0,31.0,4.0,21.0,14.0,108.0,108.0,100.0,93.0,90.0
231,2425,95.0,26.0,7.0,9.0,25.0,104.0,102.0,97.0,93.0,86.0
231,2472,77.0,31.0,2.0,11.0,11.0,108.0,108.0,97.0,68.0,68.0
231,2472,97.0,29.0,6.0,11.0,15.0,104.0,100.0,93.0,90.0,86.0
231,2514,88.0,34.0,2.0,11.0,14.0,106.0,106.0,81.0,82.0,90.0
231,2514,85.0,29.0,2.0,11.0,15.0,104.0,104.0,95.0,93.0,82.0
231,2603,98.0,30.0,0.0,12.0,14.0,104.0,104.0,0.0,88.0,82.0
231,2603,59.0,9.0,5.0,10.0,9.0,108.0,100.0,93.0,91.0,86.0
231,2674,79.0,25.0,2.0,16.0,11.0,104.0,100.0,97.0,90.0,90.0
231,2674,76.0,17.0,5.0,8.0,11.0,108.0,100.0,100.0,88.0,82.0
231,2714,73.0,30.0,1.0,17.0,8.0,108.0,104.0,90.0,90.0,79.0
231,2714,64.0,20.0,7.0,8.0,13.0,104.0,100.0,93.0,93.0,86.0
231,2827,55.0,32.0,1.0,12.0,17.0,108.0,104.0,97.0,77.0,79.0
231,2827,65.0,23.0,7.0,9.0,17.0,104.0,100.0,97.0,97.0,86.0
231,2866,75.0,21.0,2.0,11.0,11.0,108.0,104.0,97.0,86.0,86.0
231,2866,73.0,26.0,2.0,3.0,9.0,100.0,100.0,97.0,82.0,79.0
231,2930,59.0,18.0,0.0,13.0,15.0,108.0,108.0,0.0,97.0,86.0
231,2930,84.0,30.0,3.0,9.0,10.0,104.0,104.0,97.0,90.0,75.0
231,3019,83.0,31.0,3.0,16.0,10.0,104.0,104.0,93.0,91.0,86.0
231,3019,109.0,29.0,2.0,13.0,16.0,104.0,100.0,32.0,86.0,81.0
231,3083,104.0,28.0,4.0,17.0,18.0,104.0,100.0,95.0,90.0,82.0
231,3083,106.0,39.0,3.0,11.0,10.0,108.0,104.0,90.0,93.0,84.0
231,3126,123.0,32.0,5.0,13.0,12.0,104.0,100.0,93.0,93.0,84.0
231,3126,145.0,33.0,4.0,10.0,17.0,97.0,97.0,90.0,81.0,79.0
231,3126,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
231,3126,4.0,2.0,0.0,2.0,1.0,82.0,82.0,0.0,79.0,79.0
231,3185,104.0,27.0,2.0,8.0,19.0,104.0,100.0,91.0,93.0,82.0
231,3185,9.0,3.0,0.0,1.0,0.0,82.0,82.0,0.0,64.0,0.0
231,3185,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
231,3185,193.0,45.0,7.0,10.0,19.0,93.0,93.0,86.0,86.0,79.0
231,3227,106.0,42.0,0.0,8.0,16.0,100.0,100.0,0.0,81.0,82.0
231,3227,164.0,43.0,9.0,9.0,22.0,97.0,93.0,90.0,90.0,84.0
231,3252,118.0,32.0,0.0,11.0,15.0,100.0,97.0,0.0,79.0,86.0
231,3252,106.0,28.0,7.0,9.0,18.0,97.0,97.0,90.0,90.0,82.0
231,3286,91.0,18.0,1.0,6.0,15.0,100.0,97.0,90.0,79.0,82.0
231,3286,123.0,41.0,1.0,9.0,14.0,100.0,97.0,86.0,86.0,82.0
231,3366,130.0,24.0,3.0,1.0,14.0,97.0,97.0,90.0,82.0,82.0
231,3366,141.0,49.0,3.0,3.0,14.0,108.0,108.0,97.0,86.0,82.0
231,3398,139.0,39.0,8.0,9.0,8.0,104.0,104.0,93.0,93.0,84.0
231,3398,173.0,44.0,4.0,11.0,21.0,97.0,95.0,93.0,82.0,79.0
231,3460,117.0,34.0,6.0,9.0,8.0,100.0,100.0,93.0,90.0,79.0
231,3460,151.0,50.0,3.0,8.0,18.0,93.0,93.0,86.0,70.0,75.0
231,3535,132.0,33.0,1.0,10.0,17.0,100.0,97.0,86.0,82.0,82.0
231,3535,191.0,39.0,1.0,7.0,18.0,93.0,90.0,75.0,82.0,75.0
231,3559,117.0,41.0,0.0,7.0,9.0,97.0,97.0,0.0,93.0,75.0
231,3561,188.0,45.0,2.0,10.0,22.0,90.0,86.0,77.0,79.0,75.0
231,3590,121.0,27.0,0.0,8.0,12.0,90.0,93.0,0.0,86.0,77.0
231,3590,170.0,44.0,2.0,10.0,15.0,93.0,93.0,82.0,84.0,82.0
231,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,3590,1.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
231,3640,144.0,34.0,1.0,8.0,13.0,97.0,97.0,79.0,88.0,86.0
231,3640,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
231,3640,4.0,3.0,0.0,0.0,0.0,100.0,57.0,0.0,0.0,0.0
231,3640,167.0,58.0,0.0,11.0,15.0,93.0,90.0,0.0,82.0,79.0
231,3676,162.0,32.0,0.0,12.0,17.0,93.0,90.0,0.0,88.0,82.0
231,3676,164.0,54.0,1.0,8.0,16.0,90.0,84.0,75.0,73.0,79.0
231,3686,4.0,2.0,0.0,0.0,8.0,88.0,91.0,0.0,0.0,72.0
231,3696,141.0,39.0,1.0,11.0,14.0,86.0,86.0,79.0,75.0,79.0
231,3736,19.0,5.0,0.0,1.0,7.0,82.0,79.0,0.0,68.0,72.0
231,0163,60.0,19.0,2.0,1.0,0.0,39.0,43.0,41.0,36.0,0.0
231,0174,66.0,20.0,3.0,0.0,0.0,54.0,50.0,61.0,0.0,0.0
231,0174,42.0,9.0,0.0,1.0,0.0,86.0,90.0,0.0,79.0,0.0
231,0174,19.0,8.0,1.0,0.0,0.0,86.0,88.0,86.0,0.0,0.0
231,0200,78.0,28.0,1.0,0.0,0.0,82.0,81.0,75.0,0.0,0.0
231,0206,201.0,39.0,3.0,1.0,0.0,68.0,68.0,68.0,50.0,0.0
231,0208,115.0,39.0,2.0,0.0,0.0,90.0,90.0,95.0,0.0,0.0
231,0271,136.0,44.0,2.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0
231,0305,107.0,22.0,5.0,0.0,0.0,79.0,79.0,75.0,0.0,0.0
231,0305,73.0,10.0,0.0,0.0,0.0,82.0,79.0,0.0,0.0,0.0
231,0333,100.0,25.0,2.0,0.0,0.0,86.0,82.0,81.0,0.0,0.0
231,0334,60.0,12.0,2.0,0.0,0.0,97.0,93.0,79.0,0.0,0.0
231,0447,125.0,30.0,4.0,1.0,0.0,39.0,45.0,45.0,54.0,0.0
231,0447,82.0,19.0,1.0,1.0,0.0,90.0,90.0,79.0,82.0,0.0
231,0447,132.0,17.0,2.0,1.0,0.0,90.0,90.0,90.0,79.0,0.0
231,0579,98.0,21.0,2.0,1.0,0.0,97.0,97.0,93.0,90.0,0.0
231,0579,48.0,15.0,1.0,0.0,0.0,66.0,68.0,61.0,0.0,0.0
231,0579,43.0,12.0,1.0,0.0,0.0,86.0,79.0,79.0,0.0,0.0
231,0608,56.0,15.0,3.0,0.0,0.0,79.0,79.0,75.0,0.0,0.0
231,0608,66.0,20.0,2.0,0.0,0.0,82.0,82.0,77.0,0.0,0.0
231,0610,69.0,13.0,2.0,1.0,0.0,93.0,97.0,88.0,97.0,0.0
232,0005,64.0,7.0,1.0,2.0,0.0,82.0,90.0,68.0,79.0,0.0
232,0017,0.0,18.0,8.0,2.0,0.0,0.0,84.0,81.0,90.0,0.0
232,0017,80.0,14.0,5.0,1.0,0.0,86.0,84.0,68.0,82.0,0.0
232,0029,107.0,22.0,14.0,2.0,0.0,86.0,86.0,82.0,84.0,0.0
232,0029,79.0,15.0,6.0,2.0,0.0,90.0,90.0,82.0,84.0,0.0
232,0061,138.0,32.0,17.0,4.0,0.0,86.0,86.0,90.0,81.0,0.0
